id,device,timestamp,SCREEN_ON
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-29,573fc74c-6206-47cb-9270-4729b3c7993e,1337060726,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-30,573fc74c-6206-47cb-9270-4729b3c7993e,1337060727,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-31,573fc74c-6206-47cb-9270-4729b3c7993e,1337060727,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-32,573fc74c-6206-47cb-9270-4729b3c7993e,1337060728,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-33,573fc74c-6206-47cb-9270-4729b3c7993e,1337060728,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-34,573fc74c-6206-47cb-9270-4729b3c7993e,1337060728,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-35,573fc74c-6206-47cb-9270-4729b3c7993e,1337060728,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-36,573fc74c-6206-47cb-9270-4729b3c7993e,1337060729,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-37,573fc74c-6206-47cb-9270-4729b3c7993e,1337060729,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-38,573fc74c-6206-47cb-9270-4729b3c7993e,1337060730,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-39,573fc74c-6206-47cb-9270-4729b3c7993e,1337060730,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-40,573fc74c-6206-47cb-9270-4729b3c7993e,1337060731,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-41,573fc74c-6206-47cb-9270-4729b3c7993e,1337060731,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-42,573fc74c-6206-47cb-9270-4729b3c7993e,1337060731,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-43,573fc74c-6206-47cb-9270-4729b3c7993e,1337060731,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-44,573fc74c-6206-47cb-9270-4729b3c7993e,1337060732,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-45,573fc74c-6206-47cb-9270-4729b3c7993e,1337060733,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-46,573fc74c-6206-47cb-9270-4729b3c7993e,1337060733,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-47,573fc74c-6206-47cb-9270-4729b3c7993e,1337060733,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-48,573fc74c-6206-47cb-9270-4729b3c7993e,1337060734,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-49,573fc74c-6206-47cb-9270-4729b3c7993e,1337060735,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-50,573fc74c-6206-47cb-9270-4729b3c7993e,1337060736,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-51,573fc74c-6206-47cb-9270-4729b3c7993e,1337060736,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-52,573fc74c-6206-47cb-9270-4729b3c7993e,1337060737,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-53,573fc74c-6206-47cb-9270-4729b3c7993e,1337060737,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-54,573fc74c-6206-47cb-9270-4729b3c7993e,1337060738,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-55,573fc74c-6206-47cb-9270-4729b3c7993e,1337060739,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-56,573fc74c-6206-47cb-9270-4729b3c7993e,1337060740,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-57,573fc74c-6206-47cb-9270-4729b3c7993e,1337060740,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-58,573fc74c-6206-47cb-9270-4729b3c7993e,1337060746,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-59,573fc74c-6206-47cb-9270-4729b3c7993e,1337060746,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-60,573fc74c-6206-47cb-9270-4729b3c7993e,1337060747,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-61,573fc74c-6206-47cb-9270-4729b3c7993e,1337060747,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-62,573fc74c-6206-47cb-9270-4729b3c7993e,1337060748,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-63,573fc74c-6206-47cb-9270-4729b3c7993e,1337060748,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-64,573fc74c-6206-47cb-9270-4729b3c7993e,1337060749,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-65,573fc74c-6206-47cb-9270-4729b3c7993e,1337060749,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-66,573fc74c-6206-47cb-9270-4729b3c7993e,1337060750,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-67,573fc74c-6206-47cb-9270-4729b3c7993e,1337060750,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-68,573fc74c-6206-47cb-9270-4729b3c7993e,1337060751,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-69,573fc74c-6206-47cb-9270-4729b3c7993e,1337060751,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-70,573fc74c-6206-47cb-9270-4729b3c7993e,1337060752,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-71,573fc74c-6206-47cb-9270-4729b3c7993e,1337060752,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-72,573fc74c-6206-47cb-9270-4729b3c7993e,1337060753,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-73,573fc74c-6206-47cb-9270-4729b3c7993e,1337060753,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-75,573fc74c-6206-47cb-9270-4729b3c7993e,1337060757,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-76,573fc74c-6206-47cb-9270-4729b3c7993e,1337060757,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-77,573fc74c-6206-47cb-9270-4729b3c7993e,1337060758,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-78,573fc74c-6206-47cb-9270-4729b3c7993e,1337060758,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-79,573fc74c-6206-47cb-9270-4729b3c7993e,1337060759,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-80,573fc74c-6206-47cb-9270-4729b3c7993e,1337060759,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-81,573fc74c-6206-47cb-9270-4729b3c7993e,1337060760,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-82,573fc74c-6206-47cb-9270-4729b3c7993e,1337060760,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-83,573fc74c-6206-47cb-9270-4729b3c7993e,1337060808,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-84,573fc74c-6206-47cb-9270-4729b3c7993e,1337060808,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-85,573fc74c-6206-47cb-9270-4729b3c7993e,1337060809,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-86,573fc74c-6206-47cb-9270-4729b3c7993e,1337060809,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-87,573fc74c-6206-47cb-9270-4729b3c7993e,1337060810,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-88,573fc74c-6206-47cb-9270-4729b3c7993e,1337060810,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-90,573fc74c-6206-47cb-9270-4729b3c7993e,1337060811,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-91,573fc74c-6206-47cb-9270-4729b3c7993e,1337060811,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-92,573fc74c-6206-47cb-9270-4729b3c7993e,1337060812,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-93,573fc74c-6206-47cb-9270-4729b3c7993e,1337060812,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-94,573fc74c-6206-47cb-9270-4729b3c7993e,1337060813,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-95,573fc74c-6206-47cb-9270-4729b3c7993e,1337060813,True
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-96,573fc74c-6206-47cb-9270-4729b3c7993e,1337060814,False
6e4860d6-0c5c-43e6-a7b0-4f0531d2e72d-97,573fc74c-6206-47cb-9270-4729b3c7993e,1337060815,True
