id,device,timestamp,name,type,value,values_colorsLearned,values_duckColor,values_frogColorToFollow,values_numbersLearned,values_url,x,y
6b9497a0-d8cf-4d10-b818-2083024d70c9-266,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":55.95,""y"":43.85}1337093139526",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-267,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":28,""y"":17}1337093140092",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-268,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093602,,,"{""type"":""FingerDown"",""x"":48.2,""y"":26.65}1337093140364",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-269,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":92,""y"":19}1337093140598",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-270,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":52.2,""y"":43.05}1337093140815",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-271,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":113.5,""y"":34.6}1337093141059",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-272,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":76,""y"":23}1337093141257",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-273,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":115.4,""y"":16.35}1337093141488",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-274,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":58,""y"":27}1337093141716",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-275,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":33,""y"":14}1337093141987",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-276,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":87.7,""y"":31.75}1337093142205",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-277,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":58.75,""y"":29.8}1337093142441",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-278,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":28,""y"":30}1337093142872",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-279,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":20,""y"":37}1337093143294",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-280,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":99,""y"":13}1337093143620",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-281,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":201.25,""y"":101.45}1337093143864",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-282,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""Iconimation"",""name"":""word1""}1337093144001",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-283,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""Iconimation"",""name"":""word1""}1337093144254",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-284,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":67,""y"":30}1337093144699",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-285,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":107,""y"":36}1337093145241",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-286,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":61.2,""y"":8.85}1337093145463",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-287,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":100,""y"":7}1337093145696",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-288,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":87.75,""y"":42.65}1337093145930",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-289,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":148.95,""y"":37.8}1337093146159",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-290,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":43,""y"":8}1337093146418",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-291,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":113,""y"":5}1337093147151",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-292,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":57.95,""y"":13.7}1337093147349",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-293,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":0.75,""y"":19.65}1337093147585",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-294,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":111,""y"":22}1337093148065",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-295,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":73.2,""y"":30.1}1337093148319",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-296,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":43.05,""y"":30.1}1337093148601",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-297,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":27.35,""y"":32.2}1337093148872",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-298,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":55,""y"":25}1337093149332",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-299,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":76.5,""y"":38.65}1337093149569",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-300,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":61,""y"":46}1337093149789",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-301,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":132,""y"":35.45}1337093150072",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-302,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":140.6,""y"":33.25}1337093150289",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-303,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":136.85,""y"":24.15}1337093150543",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-304,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":148.1,""y"":14.6}1337093150829",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-305,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":12,""y"":22}1337093151122",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-306,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":0,""y"":19.35}1337093151364",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-307,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":133,""y"":16}1337093151607",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-308,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":16,""y"":12}1337093151848",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-309,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":47,""y"":35}1337093152727",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-310,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":14.5,""y"":34.6}1337093153002",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-311,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":135,""y"":33}1337093153297",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-312,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":24,""y"":19}1337093153821",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-313,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":93,""y"":30}1337093154160",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-314,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":21.75,""y"":42.65}1337093154447",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-315,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":35,""y"":37}1337093154776",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-316,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":109.6,""y"":39.3}1337093155116",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-317,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":46,""y"":29}1337093155498",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-318,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":46,""y"":44}1337093155821",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-319,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":105.1,""y"":43.05}1337093156185",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-320,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":11.4,""y"":44.15}1337093156504",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-321,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":21,""y"":45}1337093156737",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-322,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":106,""y"":34}1337093157000",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-323,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":8.05,""y"":36.25}1337093157232",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-324,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":82,""y"":45}1337093157462",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-325,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":20.15,""y"":45.1}1337093157692",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-326,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":65,""y"":44}1337093158359",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-327,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":83.7,""y"":37.05}1337093158602",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-328,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":85.35,""y"":37.05}1337093158846",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-329,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":88.55,""y"":34.6}1337093159111",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-330,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":95.8,""y"":33}1337093159332",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-331,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":86.15,""y"":41.05}1337093159577",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-332,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":108.85,""y"":41.55}1337093159800",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-333,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":136.85,""y"":39.45}1337093160031",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-334,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":30,""y"":38}1337093160253",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-335,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":7,""y"":35}1337093160492",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-336,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":56.7,""y"":39.3}1337093160703",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-337,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":70.85,""y"":32.2}1337093160981",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-338,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":43.9,""y"":43.9}1337093161282",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-339,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":49.95,""y"":45.6}1337093161573",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-340,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":78.9,""y"":43.5}1337093161841",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-341,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":58.75,""y"":33.8}1337093162105",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-342,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":42,""y"":38}1337093162317",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-343,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":135,""y"":39}1337093162530",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-344,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":93.4,""y"":37.05}1337093162756",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-345,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":78,""y"":34}1337093163458",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-346,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":88.55,""y"":41.85}1337093163693",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-347,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":38,""y"":8}1337093163921",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-348,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":126.4,""y"":40.25}1337093164157",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-349,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":134.45,""y"":26.55}1337093164367",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-350,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":81,""y"":4}1337093165415",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-351,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":49.15,""y"":34.75}1337093166274",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-352,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":18.2,""y"":41.8}1337093166662",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-353,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":27.95,""y"":16.6}1337093167443",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-354,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":117.85,""y"":10}1337093167775",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-355,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":58.95,""y"":31.75}1337093168006",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-356,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":94,""y"":38}1337093168250",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-357,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":20.45,""y"":25.7}1337093168450",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-358,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":82.1,""y"":36.25}1337093168694",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-359,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":79.25,""y"":39.6}1337093169616",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-360,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":136.9,""y"":34.4}1337093169801",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-361,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":857,""y"":709}1337093170011",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-362,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":-40,""y"":104}1337093172449",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-363,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":13,""y"":64}1337093172585",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-364,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":-74,""y"":65}1337093173068",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-365,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":-51,""y"":42}1337093173361",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-366,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":-44,""y"":76}1337093173625",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-367,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":-5,""y"":77}1337093173871",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-368,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":-31,""y"":91}1337093174119",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-369,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":-75,""y"":65}1337093174376",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-370,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":-114,""y"":149}1337093174598",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-371,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":-80,""y"":151}1337093174818",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-372,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":-106,""y"":107}1337093175021",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-373,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":0.45,""y"":1.95}1337093176494",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-374,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":169.6,""y"":135.2}1337093179103",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-375,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":169.6,""y"":135.2}1337093180145",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-376,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":175.35,""y"":137.1}1337093181336",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-377,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":182.55,""y"":95.2}1337093182530",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-378,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":138,""y"":97.1}1337093184529",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-379,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":159.55,""y"":51.4}1337093185086",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-380,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":129.35,""y"":110.45}1337093186273",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-381,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":117.85,""y"":59}1337093187064",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-382,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerDown"",""x"":1000,""y"":539}1337093191806",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-383,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":145.2,""y"":148.5}1337093193650",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-384,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":145.2,""y"":129.45}1337093196246",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-385,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":182.55,""y"":182.75}1337093197171",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-386,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":178.25,""y"":178.95}1337093205199",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-387,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":173.95,""y"":159.9}1337093207041",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-388,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":161,""y"":186.6}1337093207926",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-389,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":184,""y"":169.45}1337093209548",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-390,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":156.7,""y"":110.4}1337093212260",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-391,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":201.25,""y"":121.85}1337093213487",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-392,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":201.25,""y"":159.9}1337093216382",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-393,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":153.8,""y"":133.25}1337093217919",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-394,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":162.45,""y"":152.3}1337093218315",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-395,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":169.65,""y"":129.45}1337093219450",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-396,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":184,""y"":190.4}1337093219515",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-397,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":178.25,""y"":121.85}1337093220827",,,,,,,
6b9497a0-d8cf-4d10-b818-2083024d70c9-398,e7609364-ae0d-48d1-b3a8-7450c52b1679,1337093603,,,"{""type"":""FingerUp"",""x"":185.45,""y"":140.9}1337093222054",,,,,,,
