id,device,timestamp,ACCURACY,EVENT_TIMESTAMP,LUX,SENSOR_MAXIMUM_RANGE,SENSOR_NAME,SENSOR_POWER,SENSOR_RESOLUTION,SENSOR_TYPE,SENSOR_VENDOR,SENSOR_VERSION
fb1df098-d5c4-46f7-a6df-120251044833-6,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209554,0,10395535133000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
fb1df098-d5c4-46f7-a6df-120251044833-6,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209554,0,10396036867000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
fb1df098-d5c4-46f7-a6df-120251044833-7,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209555,0,10396537323000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
fb1df098-d5c4-46f7-a6df-120251044833-7,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209555,0,10397036521000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
fb1df098-d5c4-46f7-a6df-120251044833-8,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209556,0,10397540181000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
fb1df098-d5c4-46f7-a6df-120251044833-8,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209556,0,10398034460000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
fb1df098-d5c4-46f7-a6df-120251044833-9,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209557,0,10398534047000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
fb1df098-d5c4-46f7-a6df-120251044833-9,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209557,0,10399033937000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
fb1df098-d5c4-46f7-a6df-120251044833-10,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209558,0,10399533798000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
fb1df098-d5c4-46f7-a6df-120251044833-10,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209558,0,10400033785000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
fb1df098-d5c4-46f7-a6df-120251044833-11,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209559,0,10400534965000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
fb1df098-d5c4-46f7-a6df-120251044833-11,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209559,0,10401036555000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
fb1df098-d5c4-46f7-a6df-120251044833-12,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209560,0,10401536963000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
fb1df098-d5c4-46f7-a6df-120251044833-12,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209560,0,10402032875000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
fb1df098-d5c4-46f7-a6df-120251044833-13,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209561,0,10402532775000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
fb1df098-d5c4-46f7-a6df-120251044833-13,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209561,0,10403032540000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
fb1df098-d5c4-46f7-a6df-120251044833-14,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209562,0,10403534369000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
fb1df098-d5c4-46f7-a6df-120251044833-14,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209562,0,10404032310000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
fb1df098-d5c4-46f7-a6df-120251044833-15,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209563,0,10404532253000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
fb1df098-d5c4-46f7-a6df-120251044833-15,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209563,0,10405031876000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
fb1df098-d5c4-46f7-a6df-120251044833-16,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209564,0,10405531847000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
fb1df098-d5c4-46f7-a6df-120251044833-16,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209564,0,10406031855000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
fb1df098-d5c4-46f7-a6df-120251044833-18,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209565,0,10406531414000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
