id,device,timestamp,SCREEN_ON
48955506-26f7-4c75-9a12-f2bd0640a492-44,08e7783d-cc90-496a-a175-337865b40527,1337060435,False
48955506-26f7-4c75-9a12-f2bd0640a492-45,08e7783d-cc90-496a-a175-337865b40527,1337060435,True
48955506-26f7-4c75-9a12-f2bd0640a492-46,08e7783d-cc90-496a-a175-337865b40527,1337060436,False
48955506-26f7-4c75-9a12-f2bd0640a492-47,08e7783d-cc90-496a-a175-337865b40527,1337060436,True
48955506-26f7-4c75-9a12-f2bd0640a492-48,08e7783d-cc90-496a-a175-337865b40527,1337060437,False
48955506-26f7-4c75-9a12-f2bd0640a492-49,08e7783d-cc90-496a-a175-337865b40527,1337060437,True
48955506-26f7-4c75-9a12-f2bd0640a492-50,08e7783d-cc90-496a-a175-337865b40527,1337060439,False
48955506-26f7-4c75-9a12-f2bd0640a492-51,08e7783d-cc90-496a-a175-337865b40527,1337060439,True
48955506-26f7-4c75-9a12-f2bd0640a492-52,08e7783d-cc90-496a-a175-337865b40527,1337060442,False
48955506-26f7-4c75-9a12-f2bd0640a492-53,08e7783d-cc90-496a-a175-337865b40527,1337060442,True
48955506-26f7-4c75-9a12-f2bd0640a492-55,08e7783d-cc90-496a-a175-337865b40527,1337060443,False
48955506-26f7-4c75-9a12-f2bd0640a492-56,08e7783d-cc90-496a-a175-337865b40527,1337060443,True
48955506-26f7-4c75-9a12-f2bd0640a492-57,08e7783d-cc90-496a-a175-337865b40527,1337060445,False
48955506-26f7-4c75-9a12-f2bd0640a492-58,08e7783d-cc90-496a-a175-337865b40527,1337060445,True
48955506-26f7-4c75-9a12-f2bd0640a492-59,08e7783d-cc90-496a-a175-337865b40527,1337060446,False
48955506-26f7-4c75-9a12-f2bd0640a492-60,08e7783d-cc90-496a-a175-337865b40527,1337060446,True
48955506-26f7-4c75-9a12-f2bd0640a492-61,08e7783d-cc90-496a-a175-337865b40527,1337060447,False
48955506-26f7-4c75-9a12-f2bd0640a492-62,08e7783d-cc90-496a-a175-337865b40527,1337060447,True
48955506-26f7-4c75-9a12-f2bd0640a492-63,08e7783d-cc90-496a-a175-337865b40527,1337060448,False
48955506-26f7-4c75-9a12-f2bd0640a492-64,08e7783d-cc90-496a-a175-337865b40527,1337060448,True
48955506-26f7-4c75-9a12-f2bd0640a492-65,08e7783d-cc90-496a-a175-337865b40527,1337060449,False
48955506-26f7-4c75-9a12-f2bd0640a492-66,08e7783d-cc90-496a-a175-337865b40527,1337060449,True
48955506-26f7-4c75-9a12-f2bd0640a492-67,08e7783d-cc90-496a-a175-337865b40527,1337060450,False
48955506-26f7-4c75-9a12-f2bd0640a492-68,08e7783d-cc90-496a-a175-337865b40527,1337060450,True
48955506-26f7-4c75-9a12-f2bd0640a492-69,08e7783d-cc90-496a-a175-337865b40527,1337060451,False
48955506-26f7-4c75-9a12-f2bd0640a492-70,08e7783d-cc90-496a-a175-337865b40527,1337060451,True
48955506-26f7-4c75-9a12-f2bd0640a492-71,08e7783d-cc90-496a-a175-337865b40527,1337060452,False
48955506-26f7-4c75-9a12-f2bd0640a492-72,08e7783d-cc90-496a-a175-337865b40527,1337060452,True
48955506-26f7-4c75-9a12-f2bd0640a492-73,08e7783d-cc90-496a-a175-337865b40527,1337060453,False
48955506-26f7-4c75-9a12-f2bd0640a492-74,08e7783d-cc90-496a-a175-337865b40527,1337060453,True
48955506-26f7-4c75-9a12-f2bd0640a492-75,08e7783d-cc90-496a-a175-337865b40527,1337060454,False
48955506-26f7-4c75-9a12-f2bd0640a492-76,08e7783d-cc90-496a-a175-337865b40527,1337060454,True
48955506-26f7-4c75-9a12-f2bd0640a492-77,08e7783d-cc90-496a-a175-337865b40527,1337060455,False
48955506-26f7-4c75-9a12-f2bd0640a492-78,08e7783d-cc90-496a-a175-337865b40527,1337060455,True
48955506-26f7-4c75-9a12-f2bd0640a492-79,08e7783d-cc90-496a-a175-337865b40527,1337060456,False
48955506-26f7-4c75-9a12-f2bd0640a492-80,08e7783d-cc90-496a-a175-337865b40527,1337060456,True
48955506-26f7-4c75-9a12-f2bd0640a492-81,08e7783d-cc90-496a-a175-337865b40527,1337060457,False
48955506-26f7-4c75-9a12-f2bd0640a492-82,08e7783d-cc90-496a-a175-337865b40527,1337060457,True
48955506-26f7-4c75-9a12-f2bd0640a492-83,08e7783d-cc90-496a-a175-337865b40527,1337060458,False
48955506-26f7-4c75-9a12-f2bd0640a492-84,08e7783d-cc90-496a-a175-337865b40527,1337060458,True
48955506-26f7-4c75-9a12-f2bd0640a492-85,08e7783d-cc90-496a-a175-337865b40527,1337060459,False
48955506-26f7-4c75-9a12-f2bd0640a492-86,08e7783d-cc90-496a-a175-337865b40527,1337060459,True
48955506-26f7-4c75-9a12-f2bd0640a492-87,08e7783d-cc90-496a-a175-337865b40527,1337060460,False
48955506-26f7-4c75-9a12-f2bd0640a492-88,08e7783d-cc90-496a-a175-337865b40527,1337060460,True
48955506-26f7-4c75-9a12-f2bd0640a492-89,08e7783d-cc90-496a-a175-337865b40527,1337060461,False
48955506-26f7-4c75-9a12-f2bd0640a492-90,08e7783d-cc90-496a-a175-337865b40527,1337060461,True
48955506-26f7-4c75-9a12-f2bd0640a492-91,08e7783d-cc90-496a-a175-337865b40527,1337060462,False
48955506-26f7-4c75-9a12-f2bd0640a492-92,08e7783d-cc90-496a-a175-337865b40527,1337060463,True
48955506-26f7-4c75-9a12-f2bd0640a492-93,08e7783d-cc90-496a-a175-337865b40527,1337060486,False
