id,device,timestamp,filename,index,type,value
aeefaa46-c080-46aa-8f66-e83af270f657-21,f416bdb2-3848-480a-ab11-77e91a3568b3,1337035322,/mnt/external1/edu.mit.media.funf.bgcollector/00000024_0428004243e05257_f416bdb2-3848-480a-ab11-77e91a3568b3_1337034337_mainPipeline.db,24,fileCopy,
aeefaa46-c080-46aa-8f66-e83af270f657-22,f416bdb2-3848-480a-ab11-77e91a3568b3,1337035322,/mnt/external1/edu.mit.media.funf.bgcollector/00000025_0428004243e05257_f416bdb2-3848-480a-ab11-77e91a3568b3_1337034338_mainPipeline.db,25,fileCopy,
da01fd22-5190-4d72-b0b7-860ff371506d-1,f416bdb2-3848-480a-ab11-77e91a3568b3,1337035322,,,,"{""type"":""log"", ""msg"":""moved files automatically"""
988f452a-9b96-4e69-afed-74ee6fb1a424-20,f416bdb2-3848-480a-ab11-77e91a3568b3,1337038922,/mnt/external1/edu.mit.media.funf.bgcollector/00000026_0428004243e05257_f416bdb2-3848-480a-ab11-77e91a3568b3_1337035322_mainPipeline.db,26,fileCopy,
988f452a-9b96-4e69-afed-74ee6fb1a424-21,f416bdb2-3848-480a-ab11-77e91a3568b3,1337038922,/mnt/external1/edu.mit.media.funf.bgcollector/00000027_0428004243e05257_f416bdb2-3848-480a-ab11-77e91a3568b3_1337037937_mainPipeline.db,27,fileCopy,
988f452a-9b96-4e69-afed-74ee6fb1a424-22,f416bdb2-3848-480a-ab11-77e91a3568b3,1337038922,/mnt/external1/edu.mit.media.funf.bgcollector/00000028_0428004243e05257_f416bdb2-3848-480a-ab11-77e91a3568b3_1337037938_mainPipeline.db,28,fileCopy,
cfec1eaa-1996-4361-a5d7-5796f4ab8d64-1,f416bdb2-3848-480a-ab11-77e91a3568b3,1337038922,,,,"{""type"":""log"", ""msg"":""moved files automatically"""
d36b165b-7427-405a-84d8-3429a9261bbd-20,f416bdb2-3848-480a-ab11-77e91a3568b3,1337042522,/mnt/external1/edu.mit.media.funf.bgcollector/00000029_0428004243e05257_f416bdb2-3848-480a-ab11-77e91a3568b3_1337038922_mainPipeline.db,29,fileCopy,
d36b165b-7427-405a-84d8-3429a9261bbd-21,f416bdb2-3848-480a-ab11-77e91a3568b3,1337042522,/mnt/external1/edu.mit.media.funf.bgcollector/00000030_0428004243e05257_f416bdb2-3848-480a-ab11-77e91a3568b3_1337041537_mainPipeline.db,30,fileCopy,
d36b165b-7427-405a-84d8-3429a9261bbd-22,f416bdb2-3848-480a-ab11-77e91a3568b3,1337042522,/mnt/external1/edu.mit.media.funf.bgcollector/00000031_0428004243e05257_f416bdb2-3848-480a-ab11-77e91a3568b3_1337041538_mainPipeline.db,31,fileCopy,
9857e134-69d0-4a37-a31d-4396f8c35afd-20,f416bdb2-3848-480a-ab11-77e91a3568b3,1337046121,/mnt/external1/edu.mit.media.funf.bgcollector/00000032_0428004243e05257_f416bdb2-3848-480a-ab11-77e91a3568b3_1337042522_mainPipeline.db,32,fileCopy,
9857e134-69d0-4a37-a31d-4396f8c35afd-21,f416bdb2-3848-480a-ab11-77e91a3568b3,1337046122,/mnt/external1/edu.mit.media.funf.bgcollector/00000033_0428004243e05257_f416bdb2-3848-480a-ab11-77e91a3568b3_1337045138_mainPipeline.db,33,fileCopy,
62680525-0aca-4cfc-8917-824ce2f13e03-19,f416bdb2-3848-480a-ab11-77e91a3568b3,1337049722,/mnt/external1/edu.mit.media.funf.bgcollector/00000034_0428004243e05257_f416bdb2-3848-480a-ab11-77e91a3568b3_1337046123_mainPipeline.db,34,fileCopy,
62680525-0aca-4cfc-8917-824ce2f13e03-20,f416bdb2-3848-480a-ab11-77e91a3568b3,1337049722,/mnt/external1/edu.mit.media.funf.bgcollector/00000035_0428004243e05257_f416bdb2-3848-480a-ab11-77e91a3568b3_1337048738_mainPipeline.db,35,fileCopy,
c0a6c9a8-8c33-425d-a877-6bb2b957d0de-1,f416bdb2-3848-480a-ab11-77e91a3568b3,1337049722,,,,"{""type"":""log"", ""msg"":""moved files automatically"""
c9bae930-76b4-439f-b25e-a2e32ee3a6e8-24,f416bdb2-3848-480a-ab11-77e91a3568b3,1337053322,/mnt/external1/edu.mit.media.funf.bgcollector/00000036_0428004243e05257_f416bdb2-3848-480a-ab11-77e91a3568b3_1337049722_mainPipeline.db,36,fileCopy,
c9bae930-76b4-439f-b25e-a2e32ee3a6e8-25,f416bdb2-3848-480a-ab11-77e91a3568b3,1337053322,/mnt/external1/edu.mit.media.funf.bgcollector/00000037_0428004243e05257_f416bdb2-3848-480a-ab11-77e91a3568b3_1337052337_mainPipeline.db,37,fileCopy,
c9bae930-76b4-439f-b25e-a2e32ee3a6e8-26,f416bdb2-3848-480a-ab11-77e91a3568b3,1337053322,/mnt/external1/edu.mit.media.funf.bgcollector/00000038_0428004243e05257_f416bdb2-3848-480a-ab11-77e91a3568b3_1337052338_mainPipeline.db,38,fileCopy,
13350b62-112c-483c-abb0-6e8da636576f-1,f416bdb2-3848-480a-ab11-77e91a3568b3,1337053322,,,,"{""type"":""log"", ""msg"":""moved files automatically"""
13350b62-112c-483c-abb0-6e8da636576f-23,f416bdb2-3848-480a-ab11-77e91a3568b3,1337055106,/mnt/external1/edu.mit.media.funf.bgcollector/00000039_0428004243e05257_f416bdb2-3848-480a-ab11-77e91a3568b3_1337053322_mainPipeline.db,39,fileCopy,
32064165-53e6-4960-b7fe-e60dbf6966ad-1,f416bdb2-3848-480a-ab11-77e91a3568b3,1337055106,,,,"{""type"":""log"", ""msg"":""moved files automatically"""
32064165-53e6-4960-b7fe-e60dbf6966ad-5,f416bdb2-3848-480a-ab11-77e91a3568b3,1337058163,/mnt/external1/edu.mit.media.funf.bgcollector/00000040_0428004243e05257_f416bdb2-3848-480a-ab11-77e91a3568b3_1337055108_mainPipeline.db,40,fileCopy,
